thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.042999982833862305,0.04313850402832031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,0.29103803634643555,,,,#88BA3F,16.21873688697815,None,space,None,None,1127.908706665039,text_08,1,1,Reading_Baseline_main_click,None,Nach,0,0,0,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,17.385972499847412,None,space,None,None,680.5365085601807,text_08,2,1,Reading_Baseline_main_click,None,einem,1,0,1,60,60,17.445280075073242,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,18.10424280166626,None,space,None,None,602.3073196411133,text_08,3,1,Reading_Baseline_main_click,None,Ritt,1,0,1,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,18.74816918373108,None,space,None,None,518.3885097503662,text_08,4,1,Reading_Baseline_main_click,None,durch,1,0,1,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,19.3061044216156,None,space,None,None,1064.4118785858154,text_08,5,1,Reading_Baseline_main_click,None,eine,1,0,1,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,20.412283658981323,None,space,None,None,598.2143878936768,text_08,6,1,Reading_Baseline_main_click,None,Schlucht,1,0,1,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,21.04996156692505,None,space,None,None,456.5870761871338,text_08,7,1,Reading_Baseline_main_click,None,steht,1,0,1,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,21.548599004745483,None,space,None,None,613.9512062072754,text_08,8,1,Reading_Baseline_main_click,None,Indiana,1,0,1,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,22.20316195487976,None,space,None,None,375.41699409484863,text_08,9,1,Reading_Baseline_main_click,None,Jones,2,0,2,60,60,22.44504737854004,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,22.61971092224121,None,space,None,None,550.7640838623047,text_08,10,1,Reading_Baseline_main_click,None,vor,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,23.211679697036743,None,space,None,None,390.7754421234131,text_08,11,1,Reading_Baseline_main_click,None,der,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,23.64300537109375,None,space,None,None,439.5601749420166,text_08,12,1,Reading_Baseline_main_click,None,gewaltigen,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,24.121471881866455,None,space,None,None,472.84674644470215,text_08,13,1,Reading_Baseline_main_click,None,Fassade,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,24.632099390029907,None,space,None,None,426.45907402038574,text_08,14,1,Reading_Baseline_main_click,None,der,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,25.09946084022522,None,space,None,None,407.1698188781738,text_08,15,1,Reading_Baseline_main_click,None,antiken,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,25.54631781578064,None,space,None,None,488.2469177246094,text_08,16,1,Reading_Baseline_main_click,None,Felsenstadt,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,26.075223207473755,None,space,None,None,663.4430885314941,text_08,17,1,Reading_Baseline_main_click,None,Petra.,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,26.78064203262329,None,space,None,None,421.9350814819336,text_08,18,1,Reading_Baseline_main_click,None,Die,2,0,2,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,27.24291729927063,None,space,None,None,423.6729145050049,text_08,19,1,Reading_Baseline_main_click,None,Szene,3,0,3,60,60,27.444995880126953,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,27.70478105545044,None,space,None,None,377.6559829711914,text_08,20,1,Reading_Baseline_main_click,None,aus,3,0,3,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,28.12189030647278,None,space,None,None,344.67101097106934,text_08,21,1,Reading_Baseline_main_click,None,dem,3,0,3,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,28.507821559906006,None,space,None,None,422.66845703125,text_08,22,1,Reading_Baseline_main_click,None,Kinofilm,3,0,3,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,28.97028636932373,None,space,None,None,360.32700538635254,text_08,23,1,Reading_Baseline_main_click,None,machte,3,0,3,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,29.37044858932495,None,space,None,None,360.07165908813477,text_08,24,1,Reading_Baseline_main_click,None,die,3,0,3,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,29.77005648612976,None,space,None,None,312.650203704834,text_08,25,1,Reading_Baseline_main_click,None,einstige,3,0,3,60,60,,,,,,,,,,,07,01,yes,no,no,2025-06-18_13h38.20.453,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-18 13h43.09.402358 +0200,
