thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.07403731346130371,0.07457661628723145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,0.3620321750640869,,,,#88BA3F,18.037004709243774,None,space,None,None,820.2564716339111,text_38,1,1,Reading_Baseline_main_click,None,Schon,0,0,0,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,18.891339540481567,None,space,None,None,589.7979736328125,text_38,2,1,Reading_Baseline_main_click,None,vor,1,0,1,60,60,18.947266578674316,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,19.516766786575317,None,space,None,None,508.32152366638184,text_38,3,1,Reading_Baseline_main_click,None,mehr,1,0,1,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,20.064129114151,None,space,None,None,681.0097694396973,text_38,4,1,Reading_Baseline_main_click,None,als,1,0,1,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,20.786049604415894,None,space,None,None,1094.8569774627686,text_38,5,1,Reading_Baseline_main_click,None,3000,1,0,1,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,21.920483827590942,None,space,None,None,664.4501686096191,text_38,6,1,Reading_Baseline_main_click,None,Jahren,1,0,1,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,22.627290725708008,None,space,None,None,821.8653202056885,text_38,7,1,Reading_Baseline_main_click,None,behandelten,1,0,1,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,23.490099906921387,None,space,None,None,982.8557968139648,text_38,8,1,Reading_Baseline_main_click,None,Menschen,2,0,2,60,60,23.9470636844635,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,24.512967109680176,None,space,None,None,856.0776710510254,text_38,9,1,Reading_Baseline_main_click,None,die,2,0,2,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,25.41024422645569,None,space,None,None,934.9510669708252,text_38,10,1,Reading_Baseline_main_click,None,Zähne,2,0,2,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,26.38491940498352,None,space,None,None,664.0162467956543,text_38,11,1,Reading_Baseline_main_click,None,ihrer,2,0,2,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,27.0881667137146,None,space,None,None,712.942361831665,text_38,12,1,Reading_Baseline_main_click,None,Pferde.,2,0,2,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,27.84141993522644,None,space,None,None,1111.77659034729,text_38,13,1,Reading_Baseline_main_click,None,Forscher,3,0,3,60,60,28.947086811065674,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,28.993738174438477,None,space,None,None,727.3705005645752,text_38,14,1,Reading_Baseline_main_click,None,fanden,3,0,3,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,29.760457515716553,None,space,None,None,744.683027267456,text_38,15,1,Reading_Baseline_main_click,None,in,3,0,3,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,30.54530906677246,None,space,None,None,855.8201789855957,text_38,16,1,Reading_Baseline_main_click,None,Skelettresten,3,0,3,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,31.440341472625732,None,space,None,None,920.8805561065674,text_38,17,1,Reading_Baseline_main_click,None,der,3,0,3,60,60,,,,,,,,,,,23,01,yes,no,no,2025-07-07_16h17.06.031,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-07 16h18.41.445993 +0200,
