thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.07318949699401855,0.07346200942993164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,0.3616046905517578,,,,#D292F3,10.568899631500244,None,space,None,None,1092.6978588104248,text_19,1,1,Reading_Baseline_main_click,None,Fernando,0,0,0,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,11.694136381149292,None,space,None,None,687.0462894439697,text_19,2,1,Reading_Baseline_main_click,None,de,1,0,1,60,60,11.744705200195312,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,12.41929030418396,None,space,None,None,1722.0807075500488,text_19,3,1,Reading_Baseline_main_click,None,Noronha,1,0,1,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,14.182129383087158,None,space,None,None,1271.2509632110596,text_19,4,1,Reading_Baseline_main_click,None,ist,1,0,1,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,15.492993116378784,None,space,None,None,888.2546424865723,text_19,5,1,Reading_Baseline_main_click,None,eine,1,0,1,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,16.435381174087524,None,space,None,None,746.0298538208008,text_19,6,1,Reading_Baseline_main_click,None,geschützte,2,0,2,60,60,16.74457097053528,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,17.223533153533936,None,space,None,None,757.9345703125,text_19,7,1,Reading_Baseline_main_click,None,Insel,2,0,2,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,18.021289825439453,None,space,None,None,648.1504440307617,text_19,8,1,Reading_Baseline_main_click,None,im,2,0,2,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,18.710111141204834,None,space,None,None,951.3576030731201,text_19,9,1,Reading_Baseline_main_click,None,Atlantik.,2,0,2,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,19.701688528060913,None,space,None,None,2519.608497619629,text_19,10,1,Reading_Baseline_main_click,None,Sie,3,0,3,60,60,21.744611501693726,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,22.274974822998047,None,space,None,None,1002.2938251495361,text_19,11,1,Reading_Baseline_main_click,None,gehört,3,0,3,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,23.330718517303467,None,space,None,None,1002.6466846466064,text_19,12,1,Reading_Baseline_main_click,None,zum,3,0,3,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,24.38998532295227,None,space,None,None,695.3940391540527,text_19,13,1,Reading_Baseline_main_click,None,UNESCO-Welterbe,3,0,3,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,25.14034628868103,None,space,None,None,728.9390563964844,text_19,14,1,Reading_Baseline_main_click,None,und,3,0,3,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,25.923542261123657,None,space,None,None,761.9092464447021,text_19,15,1,Reading_Baseline_main_click,None,ist,3,0,3,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,26.739159107208252,None,space,None,None,970.1735973358154,text_19,16,1,Reading_Baseline_main_click,None,bei,4,0,4,60,60,26.79076838493347,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,27.765382289886475,None,space,None,None,647.9682922363281,text_19,17,1,Reading_Baseline_main_click,None,Brasilianern,4,0,4,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,28.468520879745483,None,space,None,None,872.8606700897217,text_19,18,1,Reading_Baseline_main_click,None,ein,4,0,4,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,29.397555828094482,None,space,None,None,711.8749618530273,text_19,19,1,Reading_Baseline_main_click,None,beliebter,4,0,4,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,30.149372100830078,None,space,None,None,792.0632362365723,text_19,20,1,Reading_Baseline_main_click,None,Ort,4,0,4,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,30.98093867301941,None,space,None,None,648.249626159668,text_19,21,1,Reading_Baseline_main_click,None,für,4,0,4,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,31.66873574256897,None,space,None,None,696.6044902801514,text_19,22,1,Reading_Baseline_main_click,None,Urlaub.,5,0,5,60,60,31.79078245162964,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,32.40561890602112,None,space,None,None,935.7180595397949,text_19,23,1,Reading_Baseline_main_click,None,Nur,5,0,5,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,33.38248324394226,None,space,None,None,966.8269157409668,text_19,24,1,Reading_Baseline_main_click,None,246,5,0,5,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,34.38919281959534,None,space,None,None,840.1768207550049,text_19,25,1,Reading_Baseline_main_click,None,Touristen,5,0,5,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,35.2694525718689,None,space,None,None,679.931640625,text_19,26,1,Reading_Baseline_main_click,None,dürfen,5,0,5,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,35.9877245426178,None,space,None,None,537.6744270324707,text_19,27,1,Reading_Baseline_main_click,None,pro,5,0,5,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,36.565250635147095,None,space,None,None,696.1202621459961,text_19,28,1,Reading_Baseline_main_click,None,Tag,6,0,6,60,60,36.79074311256409,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,37.302016496658325,None,space,None,None,599.3406772613525,text_19,29,1,Reading_Baseline_main_click,None,die,6,0,6,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,37.94261908531189,None,space,None,None,678.7264347076416,text_19,30,1,Reading_Baseline_main_click,None,Insel,6,0,6,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,38.661991357803345,None,space,None,None,871.5825080871582,text_19,31,1,Reading_Baseline_main_click,None,besuchen.,6,0,6,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,39.5740110874176,None,space,None,None,647.3062038421631,text_19,32,1,Reading_Baseline_main_click,None,Auch,6,0,6,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,40.2612829208374,None,space,None,None,552.0362854003906,text_19,33,1,Reading_Baseline_main_click,None,der,6,0,6,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,40.853461503982544,None,space,None,None,615.7336235046387,text_19,34,1,Reading_Baseline_main_click,None,Zugang,6,0,6,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,41.508440256118774,None,space,None,None,584.8588943481445,text_19,35,1,Reading_Baseline_main_click,None,zu,7,0,7,60,60,41.79090976715088,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,42.13292694091797,None,space,None,None,728.2636165618896,text_19,36,1,Reading_Baseline_main_click,None,Stränden,7,0,7,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,42.90136528015137,None,space,None,None,567.9411888122559,text_19,37,1,Reading_Baseline_main_click,None,und,7,0,7,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,43.50914239883423,None,space,None,None,872.018575668335,text_19,38,1,Reading_Baseline_main_click,None,Buchten,7,0,7,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,44.415621519088745,None,space,None,None,669.6689128875732,text_19,39,1,Reading_Baseline_main_click,None,ist,7,0,7,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,45.126142263412476,None,space,None,None,663.1112098693848,text_19,40,1,Reading_Baseline_main_click,None,streng,7,0,7,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,45.83096098899841,None,space,None,None,710.3619575500488,text_19,41,1,Reading_Baseline_main_click,None,geregelt.,7,0,7,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,46.58286762237549,None,space,None,None,694.5405006408691,text_19,42,1,Reading_Baseline_main_click,None,Die,8,0,8,60,60,46.79074454307556,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,47.31578063964844,None,space,None,None,841.6163921356201,text_19,43,1,Reading_Baseline_main_click,None,Natur,8,0,8,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,48.19763398170471,None,space,None,None,871.6166019439697,text_19,44,1,Reading_Baseline_main_click,None,dort,8,0,8,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,49.1095187664032,None,space,None,None,967.8571224212646,text_19,45,1,Reading_Baseline_main_click,None,gehört,8,0,8,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,50.11779260635376,None,space,None,None,999.6271133422852,text_19,46,1,Reading_Baseline_main_click,None,zu,8,0,8,60,60,,,,,,,,,,,11,03,yes,no,no,2025-06-16_11h03.51.792,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-16 11h07.14.103694 +0200,
