thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.01555323600769043,0.01601886749267578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,0.14035677909851074,,,,#2AB7EF,55.08195877075195,False,space,correct rejection,None,1480.5822372436523,text_08,1,1,2back_dual_main_click,2,Nach,0,0,0,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,56.59348225593567,False,space,correct rejection,None,609.0273857116699,text_08,2,1,2back_dual_main_click,2,einem,1,0,1,120,60,56.64702868461609,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,57.22928738594055,True,space,miss,None,853.2261848449707,text_08,3,1,2back_dual_main_click,2,Ritt,1,0,1,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,58.1053192615509,False,l,false alarm,825.1850605010986,1177.109718322754,text_08,4,1,2back_dual_main_click,2,durch,1,0,1,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,59.30605697631836,False,space,correct rejection,None,712.4323844909668,text_08,5,1,2back_dual_main_click,2,eine,1,0,1,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,60.0401086807251,False,space,correct rejection,None,730.3950786590576,text_08,6,1,2back_dual_main_click,2,Schlucht,1,0,1,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,60.79007530212402,True,l,hit,396.41785621643066,812.3998641967773,text_08,7,1,2back_dual_main_click,2,steht,1,0,1,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,61.62393236160278,False,space,correct rejection,None,554.5790195465088,text_08,8,1,2back_dual_main_click,2,Indiana,2,0,2,120,60,61.68286895751953,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,62.19912600517273,False,space,correct rejection,None,619.3876266479492,text_08,9,1,2back_dual_main_click,2,Jones,2,0,2,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,62.84128403663635,False,space,correct rejection,None,633.2943439483643,text_08,10,1,2back_dual_main_click,2,vor,2,0,2,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,63.49990105628967,False,space,correct rejection,None,694.4572925567627,text_08,11,1,2back_dual_main_click,2,der,2,0,2,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,64.22232341766357,False,space,correct rejection,None,708.1301212310791,text_08,12,1,2back_dual_main_click,2,gewaltigen,2,0,2,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,64.95042276382446,True,l,hit,428.1654357910156,604.0213108062744,text_08,13,1,2back_dual_main_click,2,Fassade,2,0,2,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,65.5761365890503,False,space,correct rejection,None,890.5186653137207,text_08,14,1,2back_dual_main_click,2,der,2,0,2,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,66.48481726646423,True,l,hit,973.8080501556396,1085.6068134307861,text_08,15,1,2back_dual_main_click,2,antiken,2,1,3,120,60,66.68281364440918,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,67.59416389465332,False,space,correct rejection,None,840.3029441833496,text_08,16,1,2back_dual_main_click,2,Felsenstadt,2,1,3,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,68.4531044960022,False,space,correct rejection,None,653.3606052398682,text_08,17,1,2back_dual_main_click,2,Petra.,2,1,3,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,69.13023066520691,False,space,correct rejection,None,536.2427234649658,text_08,18,1,2back_dual_main_click,2,Die,2,1,3,120,60,,,,,,,,,,,04,01,yes,no,no,2025-05-28_13h47.04.229,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-05-28 13h47.20.888182 +0200,
