thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,18.6084201335907,False,space,correct rejection,None,536.0653400421143,text_15,10,1,2back_dual_main_click,2,Zugreise,1,0,1,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,19.184326887130737,False,space,correct rejection,None,456.09378814697266,text_15,11,1,2back_dual_main_click,2,zu,1,0,1,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,19.679718494415283,True,space,miss,None,360.748291015625,text_15,12,1,2back_dual_main_click,2,einer,1,0,1,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,20.08218765258789,True,l,hit,374.2964267730713,630.2428245544434,text_15,13,1,2back_dual_main_click,2,Anti-Alkohol-Kundgebung,1,0,1,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,20.75123929977417,True,space,miss,None,361.24587059020996,text_15,14,1,2back_dual_main_click,2,und,1,1,2,120,60,20.802384853363037,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,21.15051794052124,True,space,miss,None,393.9661979675293,text_15,15,1,2back_dual_main_click,2,initiierte,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,21.583863973617554,False,space,correct rejection,None,440.63258171081543,text_15,16,1,2back_dual_main_click,2,damit,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,22.064416885375977,False,space,correct rejection,None,504.11081314086914,text_15,17,1,2back_dual_main_click,2,den,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,22.608389139175415,False,space,correct rejection,None,440.15979766845703,text_15,18,1,2back_dual_main_click,2,Massentourismus.,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,23.087977647781372,False,space,correct rejection,None,440.53077697753906,text_15,19,1,2back_dual_main_click,2,Für,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,23.56986975669861,False,space,correct rejection,None,502.64453887939453,text_15,20,1,2back_dual_main_click,2,einen,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,24.11463475227356,True,space,miss,None,533.8475704193115,text_15,21,1,2back_dual_main_click,2,Schilling,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,24.687554597854614,True,space,miss,None,488.96074295043945,text_15,22,1,2back_dual_main_click,2,konnten,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,25.21337866783142,True,space,miss,None,394.9780464172363,text_15,23,1,2back_dual_main_click,2,auch,1,1,2,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,25.648741960525513,False,space,correct rejection,None,487.7965450286865,text_15,24,1,2back_dual_main_click,2,weniger,2,1,3,120,60,25.802273273468018,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,26.17703890800476,False,space,correct rejection,None,407.44495391845703,text_15,25,1,2back_dual_main_click,2,wohlhabende,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,26.623392820358276,False,space,correct rejection,None,489.08472061157227,text_15,26,1,2back_dual_main_click,2,Menschen,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,27.150218725204468,False,space,correct rejection,None,490.34976959228516,text_15,27,1,2back_dual_main_click,2,reisen.,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,27.68043351173401,False,space,correct rejection,None,472.11289405822754,text_15,28,1,2back_dual_main_click,2,Vier,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,28.190628051757812,False,space,correct rejection,None,377.87580490112305,text_15,29,1,2back_dual_main_click,2,Jahre,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,28.610485553741455,False,space,correct rejection,None,517.8358554840088,text_15,30,1,2back_dual_main_click,2,später,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,29.167075634002686,False,space,correct rejection,None,409.4548225402832,text_15,31,1,2back_dual_main_click,2,bot,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,29.614718198776245,False,space,correct rejection,None,441.8778419494629,text_15,32,1,2back_dual_main_click,2,Cook,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,30.094881057739258,False,space,correct rejection,None,441.62440299987793,text_15,33,1,2back_dual_main_click,2,eigene,2,1,3,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,30.576565742492676,False,space,correct rejection,None,535.9809398651123,text_15,34,1,2back_dual_main_click,2,Reisen,3,1,4,120,60,30.802252054214478,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,31.150251388549805,False,space,correct rejection,None,298.17795753479004,text_15,35,1,2back_dual_main_click,2,"an,",3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,31.48711133003235,False,space,correct rejection,None,489.40587043762207,text_15,36,1,2back_dual_main_click,2,musste,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,32.01629281044006,False,space,correct rejection,None,440.25707244873047,text_15,37,1,2back_dual_main_click,2,aber,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,32.496618032455444,False,space,correct rejection,None,535.7434749603271,text_15,38,1,2back_dual_main_click,2,bald,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,33.07230734825134,False,space,correct rejection,None,536.2536907196045,text_15,39,1,2back_dual_main_click,2,Insolvenz,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,33.647958755493164,False,space,correct rejection,None,520.6389427185059,text_15,40,1,2back_dual_main_click,2,anmelden.,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,34.20828652381897,True,space,miss,None,520.2062129974365,text_15,41,1,2back_dual_main_click,2,Er,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,34.76871705055237,False,space,correct rejection,None,439.8150444030762,text_15,42,1,2back_dual_main_click,2,erholte,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,35.24796223640442,False,space,correct rejection,None,472.5198745727539,text_15,43,1,2back_dual_main_click,2,sich,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,35.762752056121826,False,space,correct rejection,None,501.7735958099365,text_15,44,1,2back_dual_main_click,2,jedoch,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,36.30477476119995,False,space,correct rejection,None,583.7535858154297,text_15,45,1,2back_dual_main_click,2,davon,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,36.92759108543396,False,space,correct rejection,None,536.9422435760498,text_15,46,1,2back_dual_main_click,2,und,3,1,4,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,37.50308084487915,True,space,miss,None,377.4569034576416,text_15,47,1,2back_dual_main_click,2,plante,3,2,5,120,60,37.56271028518677,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,37.92389750480652,False,space,correct rejection,None,468.6427116394043,text_15,48,1,2back_dual_main_click,2,größere,3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,38.433295011520386,False,space,correct rejection,None,487.32948303222656,text_15,49,1,2back_dual_main_click,2,Touren,3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,38.96270132064819,True,space,miss,None,453.8459777832031,text_15,50,1,2back_dual_main_click,2,in,3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,39.455931663513184,False,space,correct rejection,None,456.6056728363037,text_15,51,1,2back_dual_main_click,2,die,3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,39.95217490196228,True,space,miss,None,424.47972297668457,text_15,52,1,2back_dual_main_click,2,"Alpen,",3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,40.41560077667236,True,l,hit,392.9612636566162,648.8862037658691,text_15,53,1,2back_dual_main_click,2,nach,3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,41.10224413871765,False,space,correct rejection,None,426.47528648376465,text_15,54,1,2back_dual_main_click,2,Italien,3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,41.56866502761841,False,space,correct rejection,None,503.95846366882324,text_15,55,1,2back_dual_main_click,2,oder,3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,42.11478400230408,False,space,correct rejection,None,469.76470947265625,text_15,56,1,2back_dual_main_click,2,Griechenland.,3,2,5,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,42.623380184173584,False,space,correct rejection,None,553.1532764434814,text_15,57,1,2back_dual_main_click,2,"Reisen,",4,2,6,120,60,42.67673206329346,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,43.21702241897583,True,space,miss,None,375.6110668182373,text_15,58,1,2back_dual_main_click,2,einst,4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,43.6297242641449,False,space,correct rejection,None,458.69970321655273,text_15,59,1,2back_dual_main_click,2,nur,4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,44.125561237335205,False,space,correct rejection,None,459.0609073638916,text_15,60,1,2back_dual_main_click,2,dem,4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,44.62482166290283,False,space,correct rejection,None,423.69914054870605,text_15,61,1,2back_dual_main_click,2,Adel,4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,45.08839774131775,False,space,correct rejection,None,504.18782234191895,text_15,62,1,2back_dual_main_click,2,"vorbehalten,",4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,45.63307166099548,False,space,correct rejection,None,407.4513912200928,text_15,63,1,2back_dual_main_click,2,wurde,4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,46.08162236213684,False,space,correct rejection,None,406.9337844848633,text_15,64,1,2back_dual_main_click,2,durch,4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,46.52642869949341,False,l,false alarm,442.000150680542,745.9356784820557,text_15,65,1,2back_dual_main_click,2,Cook,4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,47.31373476982117,False,space,correct rejection,None,374.82666969299316,text_15,66,1,2back_dual_main_click,2,für,4,2,6,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,47.72609901428223,True,space,miss,None,474.47729110717773,text_15,67,1,2back_dual_main_click,2,die,4,3,7,120,60,47.77891659736633,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,48.24016523361206,False,space,correct rejection,None,456.4058780670166,text_15,68,1,2back_dual_main_click,2,Mittelschicht,4,3,7,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,48.73859524726868,False,space,correct rejection,None,470.0205326080322,text_15,69,1,2back_dual_main_click,2,möglich.,4,3,7,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,49.248183488845825,True,space,miss,None,472.3813533782959,text_15,70,1,2back_dual_main_click,2,Sein,4,3,7,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,49.760260581970215,False,space,correct rejection,None,504.3206214904785,text_15,71,1,2back_dual_main_click,2,Ruf,4,3,7,120,60,,,,,,,,,,22,03,yes,no,no,2025-07-29_14h42.07.153,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-29 14h46.27.272763 +0200,
