thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.09174799919128418,0.09199404716491699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,0.2770376205444336,,,,#2AB7EF,9.41421627998352,None,space,None,None,861.3324165344238,text_15,1,1,Reading_Baseline_main_click,None,Im,0,0,0,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,10.311136722564697,None,space,None,None,620.1653480529785,text_15,2,1,Reading_Baseline_main_click,None,Jahr,1,0,1,60,60,10.370075702667236,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,10.968400478363037,None,space,None,None,1099.006175994873,text_15,3,1,Reading_Baseline_main_click,None,1841,1,0,1,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,12.107586145401001,None,space,None,None,695.8346366882324,text_15,4,1,Reading_Baseline_main_click,None,organisierte,1,0,1,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,12.841474294662476,None,space,None,None,633.9540481567383,text_15,5,1,Reading_Baseline_main_click,None,der,1,0,1,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,13.516232967376709,None,space,None,None,679.142951965332,text_15,6,1,Reading_Baseline_main_click,None,Prediger,1,0,1,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,14.235771417617798,None,space,None,None,535.496711730957,text_15,7,1,Reading_Baseline_main_click,None,Thomas,1,0,1,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,14.811020612716675,None,space,None,None,520.3902721405029,text_15,8,1,Reading_Baseline_main_click,None,Cook,1,0,1,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,15.372438907623291,None,space,None,None,518.7921524047852,text_15,9,1,Reading_Baseline_main_click,None,eine,2,0,2,60,60,15.425302267074585,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,15.931482553482056,None,space,None,None,503.74674797058105,text_15,10,1,Reading_Baseline_main_click,None,Zugreise,2,0,2,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,16.476781845092773,None,space,None,None,502.6679039001465,text_15,11,1,Reading_Baseline_main_click,None,zu,2,0,2,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,17.0187509059906,None,space,None,None,456.65669441223145,text_15,12,1,Reading_Baseline_main_click,None,einer,2,0,2,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,17.518036127090454,None,space,None,None,1237.5385761260986,text_15,13,1,Reading_Baseline_main_click,None,Anti-Alkohol-Kundgebung,2,0,2,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,18.794788360595703,None,space,None,None,680.4111003875732,text_15,14,1,Reading_Baseline_main_click,None,und,2,0,2,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,19.51265859603882,None,space,None,None,634.7525119781494,text_15,15,1,Reading_Baseline_main_click,None,initiierte,2,0,2,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,20.18833041191101,None,space,None,None,519.0119743347168,text_15,16,1,Reading_Baseline_main_click,None,damit,3,0,3,60,60,20.425288915634155,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,20.745344877243042,None,space,None,None,458.01305770874023,text_15,17,1,Reading_Baseline_main_click,None,den,3,0,3,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,21.244643449783325,None,space,None,None,598.820686340332,text_15,18,1,Reading_Baseline_main_click,None,Massentourismus.,3,0,3,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,21.884398698806763,None,space,None,None,598.9668369293213,text_15,19,1,Reading_Baseline_main_click,None,Für,3,0,3,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,22.524558305740356,None,space,None,None,518.8519954681396,text_15,20,1,Reading_Baseline_main_click,None,einen,3,0,3,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,23.083941221237183,None,space,None,None,583.4472179412842,text_15,21,1,Reading_Baseline_main_click,None,Schilling,3,0,3,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,23.70758557319641,None,space,None,None,487.87641525268555,text_15,22,1,Reading_Baseline_main_click,None,konnten,3,0,3,60,60,,,,,,,,,,,15,03,yes,no,no,2025-06-30_16h51.05.368,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-30 16h51.19.337979 +0200,
