thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,318.52338314056396,True,l,hit,571.8536376953125,843.7843322753906,,35,3,1back_single_main_click,1,,3,3,6,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,319.5739619731903,True,l,hit,529.2348861694336,833.1723213195801,,36,3,1back_single_main_click,1,,3,3,6,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,320.61616587638855,False,space,correct rejection,None,431.03742599487305,,37,3,1back_single_main_click,1,,3,3,6,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,321.25830006599426,False,space,correct rejection,None,412.90807723999023,,38,3,1back_single_main_click,1,,3,3,6,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,321.88359093666077,True,l,hit,443.61352920532227,683.5379600524902,,39,3,1back_single_main_click,1,,3,3,6,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,322.775883436203,False,space,correct rejection,None,399.3339538574219,,40,3,1back_single_main_click,1,,4,3,7,4,inf,322.9455609321594,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,323.38458251953125,False,space,correct rejection,None,510.61058044433594,,41,3,1back_single_main_click,1,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,324.101779460907,False,space,correct rejection,None,433.5753917694092,,42,3,1back_single_main_click,1,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,324.7436912059784,False,space,correct rejection,None,383.5334777832031,,43,3,1back_single_main_click,1,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,325.33585143089294,False,space,correct rejection,None,415.5256748199463,,44,3,1back_single_main_click,1,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,325.9610478878021,False,space,correct rejection,None,430.21416664123535,,45,3,1back_single_main_click,1,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,326.6032588481903,False,space,correct rejection,None,411.95058822631836,,46,3,1back_single_main_click,1,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,327.22026777267456,False,space,correct rejection,None,450.96826553344727,,47,3,1back_single_main_click,1,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,327.87882685661316,True,l,hit,496.34718894958496,720.2422618865967,,48,3,1back_single_main_click,1,,4,4,8,4,inf,327.9456088542938,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,328.80451488494873,False,space,correct rejection,None,434.8735809326172,,49,3,1back_single_main_click,1,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,329.44646167755127,False,space,correct rejection,None,528.7845134735107,,50,3,1back_single_main_click,1,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,330.18006563186646,False,space,correct rejection,None,451.1830806732178,,51,3,1back_single_main_click,1,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,330.8388662338257,False,space,correct rejection,None,384.4418525695801,,52,3,1back_single_main_click,1,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,331.43088459968567,False,space,correct rejection,None,432.36708641052246,,53,3,1back_single_main_click,1,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,332.0729570388794,False,space,correct rejection,None,414.2792224884033,,54,3,1back_single_main_click,1,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,332.69823598861694,False,space,correct rejection,None,461.0247611999512,,55,3,1back_single_main_click,1,,5,4,9,4,inf,332.9455986022949,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,333.3653213977814,False,space,correct rejection,None,465.9101963043213,,56,3,1back_single_main_click,1,,5,4,9,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,334.0408043861389,False,space,correct rejection,None,494.4431781768799,,57,3,1back_single_main_click,1,,5,4,9,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,334.7412278652191,False,space,correct rejection,None,449.9986171722412,,58,3,1back_single_main_click,1,,5,4,9,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,335.39983320236206,False,space,correct rejection,None,479.39014434814453,,59,3,1back_single_main_click,1,,5,4,9,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,336.0919725894928,False,space,correct rejection,None,443.25923919677734,,60,3,1back_single_main_click,1,,5,4,9,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,347.4300048351288,False,space,correct rejection,None,945.2474117279053,,1,4,2back_single_main_click,2,,1,0,1,4,2,347.48021817207336,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,348.5824201107025,False,space,correct rejection,None,512.8064155578613,,2,4,2back_single_main_click,2,,1,0,1,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,349.29951572418213,False,space,correct rejection,None,659.7647666931152,,3,4,2back_single_main_click,2,,1,0,1,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,350.16668486595154,False,space,correct rejection,None,704.5712471008301,,4,4,2back_single_main_click,2,,1,0,1,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,351.075701713562,False,space,correct rejection,None,483.52980613708496,,5,4,2back_single_main_click,2,,1,0,1,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,351.76790833473206,False,space,correct rejection,None,687.3183250427246,,6,4,2back_single_main_click,2,,1,0,1,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,352.66843247413635,True,l,hit,570.8236694335938,874.7451305389404,,7,4,2back_single_main_click,2,,1,0,1,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,353.7525188922882,False,space,correct rejection,None,846.7457294464111,,8,4,2back_single_main_click,2,,2,0,2,4,2,353.8040277957916,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,354.8113305568695,True,l,hit,715.996503829956,971.8687534332275,,9,4,2back_single_main_click,2,,2,0,2,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,355.99531412124634,False,space,correct rejection,None,460.09016036987305,,10,4,2back_single_main_click,2,,2,0,2,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,356.6623456478119,False,space,correct rejection,None,608.9463233947754,,11,4,2back_single_main_click,2,,2,0,2,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,357.4794316291809,False,space,correct rejection,None,591.8619632720947,,12,4,2back_single_main_click,2,,2,0,2,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,358.28002858161926,True,l,hit,639.2042636871338,927.128791809082,,13,4,2back_single_main_click,2,,2,1,3,4,2,358.80397844314575,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,359.413969039917,False,space,correct rejection,None,561.225414276123,,14,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,360.1810493469238,False,space,correct rejection,None,610.3622913360596,,15,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,360.9981486797333,False,space,correct rejection,None,529.1004180908203,,16,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,361.740421295166,False,space,correct rejection,None,554.8450946807861,,17,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,362.5075204372406,True,space,miss,None,779.7813415527344,,18,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,363.4996211528778,False,space,correct rejection,None,635.7791423797607,,19,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,364.341965675354,False,space,correct rejection,None,657.4547290802002,,20,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,365.2091443538666,False,space,correct rejection,None,750.2670288085938,,21,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,366.1680808067322,False,space,correct rejection,None,767.327070236206,,22,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,367.1435971260071,False,space,correct rejection,None,575.8254528045654,,23,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,367.927348613739,False,space,correct rejection,None,592.0493602752686,,24,4,2back_single_main_click,2,,2,1,3,4,2,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,368.7279908657074,True,l,hit,2783.2491397857666,3087.2697830200195,,25,4,2back_single_main_click,2,,2,2,4,4,inf,368.78772044181824,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,372.02141523361206,False,space,correct rejection,None,769.9489593505859,,26,4,2back_single_main_click,2,,2,2,4,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,372.9969570636749,False,space,correct rejection,None,738.2850646972656,,27,4,2back_single_main_click,2,,2,2,4,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,373.94742941856384,False,space,correct rejection,None,507.94124603271484,,28,4,2back_single_main_click,2,,3,2,5,4,inf,374.00736594200134,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,374.6645185947418,False,space,correct rejection,None,494.7843551635742,,29,4,2back_single_main_click,2,,3,2,5,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,375.36496114730835,False,space,correct rejection,None,562.3254776000977,,30,4,2back_single_main_click,2,,3,2,5,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,376.1404323577881,True,l,hit,426.96309089660645,730.8485507965088,,31,4,2back_single_main_click,2,,3,2,5,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,377.0826065540314,True,l,hit,572.7872848510742,876.6741752624512,,32,4,2back_single_main_click,2,,3,2,5,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,378.1666076183319,False,space,correct rejection,None,608.8018417358398,,33,4,2back_single_main_click,2,,3,2,5,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,378.9837079048157,False,space,correct rejection,None,559.7436428070068,,34,4,2back_single_main_click,2,,4,2,6,4,inf,379.04593563079834,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,379.7509698867798,True,l,hit,1392.4560546875,1744.208574295044,,35,4,2back_single_main_click,2,,4,2,6,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,381.7021954059601,False,space,correct rejection,None,449.1877555847168,,36,4,2back_single_main_click,2,,4,2,6,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,382.36096000671387,False,space,correct rejection,None,574.4435787200928,,37,4,2back_single_main_click,2,,4,2,6,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,383.1446726322174,True,l,hit,638.77272605896,910.7122421264648,,38,4,2back_single_main_click,2,,4,3,7,4,inf,384.0459735393524,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,384.2619183063507,False,space,correct rejection,None,481.508731842041,,39,4,2back_single_main_click,2,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,384.95396161079407,False,space,correct rejection,None,573.4474658966064,,40,4,2back_single_main_click,2,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,385.7377133369446,False,space,correct rejection,None,621.5546131134033,,41,4,2back_single_main_click,2,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,386.57158064842224,False,space,correct rejection,None,475.8343696594238,,42,4,2back_single_main_click,2,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,387.2553005218506,False,space,correct rejection,None,687.9515647888184,,43,4,2back_single_main_click,2,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#2AB7EF,388.1558792591095,False,space,correct rejection,None,555.6280612945557,,44,4,2back_single_main_click,2,,4,3,7,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#88BA3F,388.9230172634125,True,l,hit,796.2915897369385,1052.3996353149414,,45,4,2back_single_main_click,2,,4,4,8,4,inf,389.04597330093384,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,390.1820023059845,False,space,correct rejection,None,513.2756233215332,,46,4,2back_single_main_click,2,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,390.90749740600586,False,space,correct rejection,None,603.7464141845703,,47,4,2back_single_main_click,2,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,391.7161889076233,True,l,hit,755.0766468048096,1027.2321701049805,,48,4,2back_single_main_click,2,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#F989A2,392.950261592865,False,space,correct rejection,None,641.167163848877,,49,4,2back_single_main_click,2,,4,4,8,4,inf,,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
0,0,0,,,,,0,0,0,0,,,,,#D292F3,393.80076575279236,False,space,correct rejection,None,782.5140953063965,,50,4,2back_single_main_click,2,,5,4,9,4,inf,394.04597640037537,,,,,,,,,07,02,yes,no,no,2025-06-04_10h38.32.349,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-04 10h48.07.046619 +0200,
