thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.041259765625,0.04138803482055664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,0.30556511878967285,,,,#88BA3F,9.643853425979614,None,space,None,None,981.116771697998,text_20,1,1,Reading_Baseline_main_click,None,In,0,0,0,60,60,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,10.65830397605896,None,space,None,None,750.5791187286377,text_20,2,1,Reading_Baseline_main_click,None,Thames,1,0,1,60,60,10.709536075592041,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,11.442931413650513,None,space,None,None,558.0770969390869,text_20,3,1,Reading_Baseline_main_click,None,Town,1,0,1,60,60,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,12.039194107055664,None,space,None,None,505.82289695739746,text_20,4,1,Reading_Baseline_main_click,None,sieht,1,0,1,60,60,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,12.585524320602417,None,space,None,None,471.21620178222656,text_20,5,1,Reading_Baseline_main_click,None,alles,1,0,1,60,60,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,13.09479546546936,None,space,None,None,394.05107498168945,text_20,6,1,Reading_Baseline_main_click,None,aus,1,0,1,60,60,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,13.530446767807007,None,space,None,None,390.2866840362549,text_20,7,1,Reading_Baseline_main_click,None,wie,1,0,1,60,60,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,13.95691204071045,None,space,None,None,412.08791732788086,text_20,8,1,Reading_Baseline_main_click,None,in,1,0,1,60,60,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,14.411417722702026,None,space,None,None,485.4874610900879,text_20,9,1,Reading_Baseline_main_click,None,England.,1,0,1,60,60,,,,,,,,,,,15,01,yes,no,no,2025-06-06_11h09.19.935,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-06 11h12.39.091684 +0200,
