thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,153.1801357269287,False,space,correct rejection,None,1207.1754932403564,text_25,10,1,2back_dual_main_click,2,Ausbruch,2,1,3,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,154.44076824188232,False,space,correct rejection,None,874.4211196899414,text_25,11,1,2back_dual_main_click,2,aus,2,1,3,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,155.3711633682251,False,space,correct rejection,None,792.0598983764648,text_25,12,1,2back_dual_main_click,2,dem,3,1,4,120,60,155.52586126327515,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,156.21898984909058,False,space,correct rejection,None,1352.1382808685303,text_25,13,1,2back_dual_main_click,2,Gefängnis,3,1,4,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,157.6272418498993,False,space,correct rejection,None,1047.893762588501,text_25,14,1,2back_dual_main_click,2,von,3,1,4,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,158.7301161289215,False,space,correct rejection,None,1081.117868423462,text_25,15,1,2back_dual_main_click,2,"Lincoln,",3,1,4,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,159.8664608001709,False,space,correct rejection,None,1112.7338409423828,text_25,16,1,2back_dual_main_click,2,New,3,1,4,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,161.03506064414978,False,space,correct rejection,None,2056.164264678955,text_25,17,1,2back_dual_main_click,2,Mexico.,3,1,4,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,163.14747881889343,False,space,correct rejection,None,1319.7927474975586,text_25,18,1,2back_dual_main_click,2,Während,3,1,4,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,164.52117085456848,True,space,miss,None,970.0641632080078,text_25,19,1,2back_dual_main_click,2,Sheriff,3,2,5,120,60,164.57372975349426,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,165.54582357406616,True,space,miss,None,873.4161853790283,text_25,20,1,2back_dual_main_click,2,Pat,3,2,5,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,166.4722683429718,False,space,correct rejection,None,1434.9393844604492,text_25,21,1,2back_dual_main_click,2,Garrett,3,2,5,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,167.96209120750427,False,space,correct rejection,None,1017.0993804931641,text_25,22,1,2back_dual_main_click,2,abwesend,3,2,5,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,169.03531217575073,False,space,correct rejection,None,1975.9714603424072,text_25,23,1,2back_dual_main_click,2,"war,",3,2,5,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,171.06638073921204,True,l,hit,856.8096160888672,1736.7417812347412,text_25,24,1,2back_dual_main_click,2,bewachte,3,3,6,120,60,171.1197419166565,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,172.85858535766602,True,space,miss,None,696.5961456298828,text_25,25,1,2back_dual_main_click,2,der,3,3,6,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,173.61028575897217,False,space,correct rejection,None,1096.9390869140625,text_25,26,1,2back_dual_main_click,2,Hilfssheriff,3,3,6,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,174.76109957695007,False,space,correct rejection,None,1082.1342468261719,text_25,27,1,2back_dual_main_click,2,Bell,3,3,6,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,175.89839386940002,False,space,correct rejection,None,1048.8591194152832,text_25,28,1,2back_dual_main_click,2,den,4,3,7,120,60,176.11972641944885,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,177.00172805786133,False,space,correct rejection,None,937.4303817749023,text_25,29,1,2back_dual_main_click,2,zum,4,3,7,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,177.99396896362305,False,space,correct rejection,None,969.2227840423584,text_25,30,1,2back_dual_main_click,2,Tode,4,3,7,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,179.0189504623413,False,space,correct rejection,None,1176.253080368042,text_25,31,1,2back_dual_main_click,2,verurteilten,4,3,7,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,180.2510702610016,False,space,correct rejection,None,1320.1324939727783,text_25,32,1,2back_dual_main_click,2,Billy.,4,3,7,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,181.62387871742249,False,space,correct rejection,None,683.3109855651855,text_25,33,1,2back_dual_main_click,2,Als,5,3,8,120,60,181.6778063774109,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,182.36105799674988,True,space,miss,None,810.199499130249,text_25,34,1,2back_dual_main_click,2,einer,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,183.2263514995575,False,space,correct rejection,None,1112.994909286499,text_25,35,1,2back_dual_main_click,2,der,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,184.394118309021,False,space,correct rejection,None,985.1911067962646,text_25,36,1,2back_dual_main_click,2,anderen,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,185.4361412525177,False,space,correct rejection,None,775.0892639160156,text_25,37,1,2back_dual_main_click,2,Bewacher,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,186.26603031158447,False,space,correct rejection,None,1257.197618484497,text_25,38,1,2back_dual_main_click,2,einige,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,187.57902574539185,False,space,correct rejection,None,1416.2583351135254,text_25,39,1,2back_dual_main_click,2,Gefangene,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,189.04948449134827,False,space,correct rejection,None,953.7515640258789,text_25,40,1,2back_dual_main_click,2,zum,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,190.05739831924438,False,space,correct rejection,None,681.8394660949707,text_25,41,1,2back_dual_main_click,2,Mittagessen,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,190.79547953605652,False,space,correct rejection,None,1047.760009765625,text_25,42,1,2back_dual_main_click,2,"brachte,",5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,191.89764165878296,False,space,correct rejection,None,777.6196002960205,text_25,43,1,2back_dual_main_click,2,bat,5,3,8,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,192.71595191955566,True,l,hit,1463.3169174194336,2007.2503089904785,text_25,44,1,2back_dual_main_click,2,Billy,5,4,9,120,60,192.77257680892944,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,194.77634811401367,True,space,miss,None,538.9771461486816,text_25,45,1,2back_dual_main_click,2,"darum,",5,4,9,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,195.36948442459106,False,space,correct rejection,None,841.792106628418,text_25,46,1,2back_dual_main_click,2,die,5,4,9,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,196.2661690711975,False,space,correct rejection,None,1177.0594120025635,text_25,47,1,2back_dual_main_click,2,Toilette,5,4,9,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,197.4980914592743,False,space,correct rejection,None,809.2150688171387,text_25,48,1,2back_dual_main_click,2,im,5,4,9,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,198.3620035648346,False,space,correct rejection,None,1193.4144496917725,text_25,49,1,2back_dual_main_click,2,Hof,6,4,10,120,60,198.4155957698822,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,199.60966682434082,True,space,miss,None,617.6490783691406,text_25,50,1,2back_dual_main_click,2,benutzen,6,4,10,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,200.28053188323975,False,space,correct rejection,None,762.7298831939697,text_25,51,1,2back_dual_main_click,2,zu,6,4,10,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,201.09722518920898,False,l,false alarm,890.0566101074219,1514.0373706817627,text_25,52,1,2back_dual_main_click,2,dürfen.,6,4,10,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,202.66641688346863,False,space,correct rejection,None,744.8477745056152,text_25,53,1,2back_dual_main_click,2,Auf,6,4,10,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,203.46601605415344,True,space,miss,None,1049.2324829101562,text_25,54,1,2back_dual_main_click,2,dem,6,5,11,120,60,203.5203104019165,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,204.5705771446228,True,space,miss,None,2136.669874191284,text_25,55,1,2back_dual_main_click,2,Rückweg,6,5,11,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,206.76229882240295,False,space,correct rejection,None,696.9742774963379,text_25,56,1,2back_dual_main_click,2,gelang,6,5,11,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,207.51426720619202,False,space,correct rejection,None,1192.9795742034912,text_25,57,1,2back_dual_main_click,2,es,6,5,11,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,208.75826907157898,False,space,correct rejection,None,1021.0018157958984,text_25,58,1,2back_dual_main_click,2,"ihm,",7,5,12,120,60,208.80899357795715,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,209.83416199684143,True,space,miss,None,2537.196636199951,text_25,59,1,2back_dual_main_click,2,sich,7,5,12,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,212.42601203918457,False,l,false alarm,1321.235179901123,1929.1977882385254,text_25,60,1,2back_dual_main_click,2,aus,7,5,12,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,214.41037678718567,False,space,correct rejection,None,888.969898223877,text_25,61,1,2back_dual_main_click,2,den,7,5,12,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,215.35441875457764,True,l,hit,792.9606437683105,3496.816873550415,text_25,62,1,2back_dual_main_click,2,Handschellen,7,6,13,120,60,215.42868876457214,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,218.9043378829956,False,space,correct rejection,None,746.7625141143799,text_25,63,1,2back_dual_main_click,2,zu,7,6,13,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,219.70677852630615,False,space,correct rejection,None,1000.502347946167,text_25,64,1,2back_dual_main_click,2,befreien,7,6,13,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,220.76150751113892,False,space,correct rejection,None,857.774019241333,text_25,65,1,2back_dual_main_click,2,und,8,6,14,120,60,220.81538891792297,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,221.67270493507385,True,space,miss,None,1242.5448894500732,text_25,66,1,2back_dual_main_click,2,Bell,8,6,14,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,222.96969413757324,False,space,correct rejection,None,761.5354061126709,text_25,67,1,2back_dual_main_click,2,zu,8,6,14,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,223.78485751152039,True,space,miss,None,2394.4709300994873,text_25,68,1,2back_dual_main_click,2,überwältigen.,8,7,15,120,60,225.81531238555908,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,226.23531103134155,False,space,correct rejection,None,3703.9995193481445,text_25,69,1,2back_dual_main_click,2,Anschließend,8,7,15,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,229.99398040771484,False,space,correct rejection,None,1497.2445964813232,text_25,70,1,2back_dual_main_click,2,entriss,9,7,16,120,60,230.81532835960388,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,231.544908285141,True,space,miss,None,826.3328075408936,text_25,71,1,2back_dual_main_click,2,er,9,7,16,120,60,,,,,,,,,,14,01,yes,no,no,2025-07-28_10h53.39.621,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-28 11h00.24.801079 +0200,
