thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.05004096031188965,0.05019354820251465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,0.30901050567626953,,,,#88BA3F,18.466581106185913,False,space,correct rejection,None,1067.335605621338,text_19,1,1,2back_dual_main_click,2,Fernando,0,0,0,120,60,,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,19.5685875415802,False,space,correct rejection,None,685.3997707366943,text_19,2,1,2back_dual_main_click,2,de,0,0,0,120,60,,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,20.291616439819336,False,space,correct rejection,None,938.2603168487549,text_19,3,1,2back_dual_main_click,2,Noronha,0,0,0,120,60,,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,21.269325494766235,True,l,hit,568.5014724731445,1208.4972858428955,text_19,4,1,2back_dual_main_click,2,ist,0,1,1,120,60,21.326263427734375,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,22.517728090286255,True,l,hit,552.1748065948486,1048.1348037719727,text_19,5,1,2back_dual_main_click,2,eine,0,1,1,120,60,,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,23.60700798034668,False,space,correct rejection,None,998.9149570465088,text_19,6,1,2back_dual_main_click,2,geschützte,0,1,1,120,60,,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,24.647475242614746,False,space,correct rejection,None,854.4337749481201,text_19,7,1,2back_dual_main_click,2,Insel,0,1,1,120,60,,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,25.541650772094727,False,space,correct rejection,None,1000.3345012664795,text_19,8,1,2back_dual_main_click,2,im,1,1,2,120,60,26.325864791870117,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,26.58225440979004,True,space,miss,None,615.6551837921143,text_19,9,1,2back_dual_main_click,2,Atlantik.,1,1,2,120,60,,,,,,,,,,,20,01,yes,no,no,2025-08-11_17h25.24.357,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-08-11 17h29.25.252105 +0200,
