thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.07541799545288086,0.07571220397949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,0.37056970596313477,,,,#F989A2,16.147018432617188,False,space,correct rejection,None,3525.1097679138184,text_21,1,1,2back_dual_main_click,2,Der,0,0,0,120,60,,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,19.728628635406494,False,space,correct rejection,None,1223.6106395721436,text_21,2,1,2back_dual_main_click,2,britische,0,0,0,120,60,,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,21.010205507278442,False,space,correct rejection,None,1013.8952732086182,text_21,3,1,2back_dual_main_click,2,Komiker,0,0,0,120,60,,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,22.079389333724976,True,l,hit,824.7241973876953,1256.6285133361816,text_21,4,1,2back_dual_main_click,2,Ricky,0,1,1,120,60,22.131134271621704,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,23.39151883125305,True,space,miss,None,744.4891929626465,text_21,5,1,2back_dual_main_click,2,Gervais,0,1,1,120,60,,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,24.191527366638184,False,space,correct rejection,None,840.5849933624268,text_21,6,1,2back_dual_main_click,2,ist,0,1,1,120,60,,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,25.08734440803528,False,space,correct rejection,None,904.8702716827393,text_21,7,1,2back_dual_main_click,2,bekannt,0,1,1,120,60,,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,26.04542851448059,True,l,hit,698.6792087554932,1242.6292896270752,text_21,8,1,2back_dual_main_click,2,für,0,2,2,120,60,27.130990743637085,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,27.34325098991394,False,space,correct rejection,None,872.8229999542236,text_21,9,1,2back_dual_main_click,2,seinen,0,2,2,120,60,,,,,,,,,,,16,01,yes,no,no,2025-06-13_15h20.18.938,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-06-13 15h23.35.509523 +0200,
