thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_nback.thisRepN,loop_nback.thisTrialN,loop_nback.thisN,loop_nback.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,reading_self_paced.started,reading_self_paced.stopped,nback_self_paced.started,nback_self_paced.stopped,end.started,end.stopped,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,0.06729650497436523,0.0674583911895752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,0.32323694229125977,,,,#2AB7EF,12.232724666595459,None,space,None,None,666.4912700653076,text_01,1,1,Reading_Baseline_main_click,None,Der,0,0,0,60,60,,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,,,,,#F989A2,12.929985761642456,None,space,None,None,769.1690921783447,text_01,2,1,Reading_Baseline_main_click,None,Anblick,1,0,1,60,60,12.9878830909729,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,13.732809782028198,None,space,None,None,606.3992977142334,text_01,3,1,Reading_Baseline_main_click,None,der,1,0,1,60,60,,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,14.377585172653198,None,space,None,None,521.5115547180176,text_01,4,1,Reading_Baseline_main_click,None,Tiere,1,0,1,60,60,,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,14.939664363861084,None,space,None,None,551.4533519744873,text_01,5,1,Reading_Baseline_main_click,None,jagte,1,0,1,60,60,,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,,,,,#88BA3F,15.531113624572754,None,space,None,None,552.0799160003662,text_01,6,1,Reading_Baseline_main_click,None,Seeleuten,1,0,1,60,60,,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,,,,,#2AB7EF,16.123406171798706,None,space,None,None,599.7073650360107,text_01,7,1,Reading_Baseline_main_click,None,vergangener,1,0,1,60,60,,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,16.763416051864624,None,space,None,None,807.7270984649658,text_01,8,1,Reading_Baseline_main_click,None,Jahrhunderte,1,0,1,60,60,,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
0,0,0,0,0,0,0,,,,,,,,,#D292F3,17.61329221725464,None,space,None,None,917.8426265716553,text_01,9,1,Reading_Baseline_main_click,None,zurecht,2,0,2,60,60,17.98767352104187,,,,,,,,,,13,03,yes,no,no,2025-07-08_16h12.05.298,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-08 16h18.56.599336 +0200,
