DisplayImage,corrAns,thisN,thisTrialN,thisRepN,ishihara_number.text,ishihara_pics.thisRepN,ishihara_pics.thisTrialN,ishihara_pics.thisN,ishihara_pics.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,Demographics.started,Demographics.stopped,demographic_form.index,demographic_form.itemText,demographic_form.type,demographic_form.font,demographic_form.markerColor,demographic_form.response,demographic_form.rt,demographic_button.numClicks,demographic_button.timesOn,demographic_button.timesOff,Education.started,Education.stopped,education_form.index,education_form.itemText,education_form.type,education_form.font,education_form.markerColor,education_form.response,education_form.rt,education_button.numClicks,education_button.timesOn,education_button.timesOff,Ishihara.started,Ishihara.stopped,ishihara_pics.ishihara_number.text,no_text_blocks_self_paced.started,no_text_blocks_self_paced.stopped,colour,target,button_pressed,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr,block_name,block_kind,word,global_onset_time,question,chosen_ans,ans_correct,block_nr_exp,n-back_level,text_blocks_self_paced.started,text_blocks_self_paced.stopped,end.started,end.stopped,participant,session,testing_mode,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_eveningschool_years,Abendschule,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_training_years,Ausbildung,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_training_GDR_years,Fachschule,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_uni_years,Universität/Hochschule,free text,None,None,12,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_other_years,Sonstiges,free text,None,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edu_profession,Was ist Ihr derzeitiger/letzter Beruf?,free text,None,None,Bürokraft,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[7.002776145935059],[7.002783536911011],,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test3_21.png,21,0,0,0,21,0,0,0,2,,,,,131.42506456375122,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.39165592193604,135.0359480381012,21,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test2_17.png,17,1,1,0,17,0,1,1,1,,,,,136.10886812210083,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.08426570892334,140.0971691608429,17,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test4_78.png,78,2,2,0,78,0,2,2,3,,,,,141.1809151172638,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.14079332351685,144.99379754066467,78,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test5_23.png,23,3,3,0,23,0,3,3,4,,,,,146.05808568000793,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0358328819275,149.18162322044373,23,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test1_70.png,70,4,4,0,70,0,4,4,0,,,,,150.26590728759766,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.23012495040894,153.60816502571106,70,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test6_15.png,15,5,5,0,15,0,5,5,5,,,,,154.6754026412964,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.64652609825134,158.75140500068665,15,,,,,,,,,,,,,,,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,159.76485109329224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.76512455940247,159.76515340805054,#88BA3F,None,None,None,None,963.1500244140625,reading_bl_training_text,1,0,Reading_Baseline_training_click,None,Auf,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,618.5050010681152,reading_bl_training_text,2,0,Reading_Baseline_training_click,None,dem,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,652.2078514099121,reading_bl_training_text,3,0,Reading_Baseline_training_click,None,großen,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,958.4362506866455,reading_bl_training_text,4,0,Reading_Baseline_training_click,None,"Passagierdampfer,",,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,629.9448013305664,reading_bl_training_text,5,0,Reading_Baseline_training_click,None,der,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,710.5362415313721,reading_bl_training_text,6,0,Reading_Baseline_training_click,None,um,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,1327.8379440307617,reading_bl_training_text,7,0,Reading_Baseline_training_click,None,Mitternacht,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,579.9641609191895,reading_bl_training_text,8,0,Reading_Baseline_training_click,None,von,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,678.4582138061523,reading_bl_training_text,9,0,Reading_Baseline_training_click,None,New,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,558.3705902099609,reading_bl_training_text,10,0,Reading_Baseline_training_click,None,York,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,645.1840400695801,reading_bl_training_text,11,0,Reading_Baseline_training_click,None,nach,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,790.7941341400146,reading_bl_training_text,12,0,Reading_Baseline_training_click,None,Buenos,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,611.9084358215332,reading_bl_training_text,13,0,Reading_Baseline_training_click,None,Aires,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,869.8256015777588,reading_bl_training_text,14,0,Reading_Baseline_training_click,None,abgehen,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,580.6326866149902,reading_bl_training_text,15,0,Reading_Baseline_training_click,None,"sollte,",,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,634.6063613891602,reading_bl_training_text,16,0,Reading_Baseline_training_click,None,herrschte,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,734.4887256622314,reading_bl_training_text,17,0,Reading_Baseline_training_click,None,geschäftiges,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,940.6211376190186,reading_bl_training_text,18,0,Reading_Baseline_training_click,None,Treiben.,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,696.002721786499,reading_bl_training_text,19,0,Reading_Baseline_training_click,None,Einige,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,586.0006809234619,reading_bl_training_text,20,0,Reading_Baseline_training_click,None,Reporter,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,621.0181713104248,reading_bl_training_text,21,0,Reading_Baseline_training_click,None,interviewten,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,683.9277744293213,reading_bl_training_text,22,0,Reading_Baseline_training_click,None,den,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,607.8057289123535,reading_bl_training_text,23,0,Reading_Baseline_training_click,None,berühmten,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,969.4914817810059,reading_bl_training_text,24,0,Reading_Baseline_training_click,None,Weltschachmeister,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,None,None,None,None,608.7677478790283,reading_bl_training_text,25,0,Reading_Baseline_training_click,None,Mirko,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,781.416654586792,reading_bl_training_text,26,0,Reading_Baseline_training_click,None,"Czentovic,",,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,580.9645652770996,reading_bl_training_text,27,0,Reading_Baseline_training_click,None,der,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,691.0932064056396,reading_bl_training_text,28,0,Reading_Baseline_training_click,None,nach,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,601.7336845397949,reading_bl_training_text,29,0,Reading_Baseline_training_click,None,Argentinien,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,879.0707588195801,reading_bl_training_text,30,0,Reading_Baseline_training_click,None,reiste.,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,234.72872924804688,Q1,a,True,1,None,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,238.9874930381775,Q2,c,True,1,None,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,reading_bl_training_text,,,Reading_Baseline_training_click,,,243.8950319290161,Q3,a,True,1,None,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,0,0,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.49102807044983,249.491060256958,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,1,0,1,,,,,,1,0,1,0,249.50889372825623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.50924372673035,249.50928592681885,#D292F3,None,None,None,None,762.9721164703369,text_07,1,1,Reading_Baseline_main_click,None,Der,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,611.8817329406738,text_07,2,1,Reading_Baseline_main_click,None,Kölner,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,667.6976680755615,text_07,3,1,Reading_Baseline_main_click,None,Fotograf,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,None,None,None,None,591.5579795837402,text_07,4,1,Reading_Baseline_main_click,None,Tobias,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,None,None,None,None,797.0819473266602,text_07,5,1,Reading_Baseline_main_click,None,Zimmer,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
,,1,0,1,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,None,None,None,None,779.8519134521484,text_07,6,1,Reading_Baseline_main_click,None,taucht,,,,,,,,,,,23,01,no,2025-07-07_15h38.37.979,EXNAT_4_Training_Psychopy2024.2.5,2024.2.5,2025-07-07 15h38.54.357143 +0200,
