DisplayImage	corrAns	thisN	thisTrialN	thisRepN	ishihara_number.text	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	Demographics.started	Demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	demographic_button.numClicks	demographic_button.timesOn	demographic_button.timesOff	Education.started	Education.stopped	education_form.index	education_form.itemText	education_form.type	education_form.font	education_form.markerColor	education_form.response	education_form.rt	education_button.numClicks	education_button.timesOn	education_button.timesOff	Ishihara.started	Ishihara.stopped	ishihara_pics.ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	colour	target	button_pressed	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.started	text_blocks_self_paced.stopped	end.started	end.stopped	participant	session	testing_mode	date	expName	psychopyVersion	expStart	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	755.4502487182617	reading_bl_training_text	9	0	Reading_Baseline_training_click	None	New											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	823.4648704528809	reading_bl_training_text	10	0	Reading_Baseline_training_click	None	York											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	756.535530090332	reading_bl_training_text	11	0	Reading_Baseline_training_click	None	nach											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	714.7121429443359	reading_bl_training_text	12	0	Reading_Baseline_training_click	None	Buenos											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	765.3827667236328	reading_bl_training_text	13	0	Reading_Baseline_training_click	None	Aires											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	673.5126972198486	reading_bl_training_text	14	0	Reading_Baseline_training_click	None	abgehen											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	748.2361793518066	reading_bl_training_text	15	0	Reading_Baseline_training_click	None	"sollte,"											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	748.37327003479	reading_bl_training_text	16	0	Reading_Baseline_training_click	None	herrschte											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	697.6761817932129	reading_bl_training_text	17	0	Reading_Baseline_training_click	None	geschäftiges											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	772.6366519927979	reading_bl_training_text	18	0	Reading_Baseline_training_click	None	Treiben.											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	681.8380355834961	reading_bl_training_text	19	0	Reading_Baseline_training_click	None	Einige											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	747.9867935180664	reading_bl_training_text	20	0	Reading_Baseline_training_click	None	Reporter											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	781.9123268127441	reading_bl_training_text	21	0	Reading_Baseline_training_click	None	interviewten											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	690.2704238891602	reading_bl_training_text	22	0	Reading_Baseline_training_click	None	den											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	681.4577579498291	reading_bl_training_text	23	0	Reading_Baseline_training_click	None	berühmten											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	689.4345283508301	reading_bl_training_text	24	0	Reading_Baseline_training_click	None	Weltschachmeister											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	731.7938804626465	reading_bl_training_text	25	0	Reading_Baseline_training_click	None	Mirko											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	1132.9212188720703	reading_bl_training_text	26	0	Reading_Baseline_training_click	None	"Czentovic,"											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	671.687126159668	reading_bl_training_text	27	0	Reading_Baseline_training_click	None	der											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	641.3841247558594	reading_bl_training_text	28	0	Reading_Baseline_training_click	None	nach											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	555.670976638794	reading_bl_training_text	29	0	Reading_Baseline_training_click	None	Argentinien											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	590.6937122344971	reading_bl_training_text	30	0	Reading_Baseline_training_click	None	reiste.											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																				1				reading_bl_training_text			Reading_Baseline_training_click			137.39337134361267	Q1	a	True	1	None					02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																				3				reading_bl_training_text			Reading_Baseline_training_click			147.2751820087433	Q2	c	True	1	None					02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																				1				reading_bl_training_text			Reading_Baseline_training_click			150.66646146774292	Q3	a	True	1	None					02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		0	0	0						0	0	0	0																																																				154.7292730808258	154.7292993068695			02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0	154.73636198043823																															154.73649764060974	154.73651838302612	#2AB7EF	None	None	None	None	1024.8692035675049	text_07	1	1	Reading_Baseline_main_click	None	Der											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	397.5954055786133	text_07	2	1	Reading_Baseline_main_click	None	Kölner											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	430.7389259338379	text_07	3	1	Reading_Baseline_main_click	None	Fotograf											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	397.8087902069092	text_07	4	1	Reading_Baseline_main_click	None	Tobias											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	822.9954242706299	text_07	5	1	Reading_Baseline_main_click	None	Zimmer											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	431.011438369751	text_07	6	1	Reading_Baseline_main_click	None	taucht											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	465.2113914489746	text_07	7	1	Reading_Baseline_main_click	None	im											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	523.5896110534668	text_07	8	1	Reading_Baseline_main_click	None	indonesischen											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	1707.3073387145996	text_07	9	1	Reading_Baseline_main_click	None	Raja											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	480.8526039123535	text_07	10	1	Reading_Baseline_main_click	None	"Ampat,"											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	690.3088092803955	text_07	11	1	Reading_Baseline_main_click	None	einem											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	523.0202674865723	text_07	12	1	Reading_Baseline_main_click	None	Ort											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	633.3203315734863	text_07	13	1	Reading_Baseline_main_click	None	mit											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	830.7323455810547	text_07	14	1	Reading_Baseline_main_click	None	großer											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	947.8356838226318	text_07	15	1	Reading_Baseline_main_click	None	Artenvielfalt											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	800.123929977417	text_07	16	1	Reading_Baseline_main_click	None	unter											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	730.9272289276123	text_07	17	1	Reading_Baseline_main_click	None	Wasser.											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	664.3128395080566	text_07	18	1	Reading_Baseline_main_click	None	Hier											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	547.8661060333252	text_07	19	1	Reading_Baseline_main_click	None	fotografiert											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	506.2873363494873	text_07	20	1	Reading_Baseline_main_click	None	er											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	798.5892295837402	text_07	21	1	Reading_Baseline_main_click	None	viele											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	606.7357063293457	text_07	22	1	Reading_Baseline_main_click	None	einzigartige											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	864.7172451019287	text_07	23	1	Reading_Baseline_main_click	None	"Meereslebewesen,"											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	615.1266098022461	text_07	24	1	Reading_Baseline_main_click	None	wie											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	739.863395690918	text_07	25	1	Reading_Baseline_main_click	None	farbenfrohe											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	813.5697841644287	text_07	26	1	Reading_Baseline_main_click	None	"Fische,"											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	716.4878845214844	text_07	27	1	Reading_Baseline_main_click	None	"Haie,"											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	798.8364696502686	text_07	28	1	Reading_Baseline_main_click	None	Rochen											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	648.6606597900391	text_07	29	1	Reading_Baseline_main_click	None	und											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	1297.4319458007812	text_07	30	1	Reading_Baseline_main_click	None	Pygmäen-Seepferdchen.											02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
		1	0	1						1	0	1	0																																				3				text_07			Reading_Baseline_main_click			187.8650586605072	Q1	c	True	2	None					02	01	no	2025-05-26_10h38.13.789	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-26 10h38.37.579320 +0200	
