DisplayImage	corrAns	thisN	thisTrialN	thisRepN	ishihara_number.text	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	Demographics.started	Demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	demographic_button.numClicks	demographic_button.timesOn	demographic_button.timesOff	Education.started	Education.stopped	education_form.index	education_form.itemText	education_form.type	education_form.font	education_form.markerColor	education_form.response	education_form.rt	education_button.numClicks	education_button.timesOn	education_button.timesOff	Ishihara.started	Ishihara.stopped	ishihara_pics.ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	colour	target	button_pressed	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.started	text_blocks_self_paced.stopped	end.started	end.stopped	participant	session	testing_mode	date	expName	psychopyVersion	expStart	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test3_21.png	21	0	0	0	21	0	0	0	2					271.4353256225586																												271.41523146629333	274.2378976345062	21																									07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test2_17.png	17	1	1	0	17	0	1	1	1					275.27102994918823																												275.2595913410187	277.3148913383484	17																									07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test4_78.png	78	2	2	0	78	0	2	2	3					278.3561475276947																												278.3441562652588	280.43392276763916	78																									07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test1_70.png	70	3	3	0	70	0	3	3	0					281.4746558666229																												281.46344089508057	283.7862181663513	70																									07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test5_23.png	23	4	4	0	23	0	4	4	4					284.8182761669159																												284.8064134120941	286.5534825325012	23																									07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test6_15.png	15	5	5	0	15	0	5	5	5					287.5866107940674																												287.57498693466187	289.3550901412964	15																									07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0	290.35510420799255																															290.3552420139313	290.35525393486023	#D292F3	None	None	None	None	1841.9382572174072	reading_bl_training_text	1	0	Reading_Baseline_training_click	None	Auf											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	448.1167793273926	reading_bl_training_text	2	0	Reading_Baseline_training_click	None	dem											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	664.3543243408203	reading_bl_training_text	3	0	Reading_Baseline_training_click	None	großen											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	1505.5506229400635	reading_bl_training_text	4	0	Reading_Baseline_training_click	None	"Passagierdampfer,"											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	490.8561706542969	reading_bl_training_text	5	0	Reading_Baseline_training_click	None	der											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	465.04926681518555	reading_bl_training_text	6	0	Reading_Baseline_training_click	None	um											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	522.6826667785645	reading_bl_training_text	7	0	Reading_Baseline_training_click	None	Mitternacht											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	431.87546730041504	reading_bl_training_text	8	0	Reading_Baseline_training_click	None	von											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	606.5483093261719	reading_bl_training_text	9	0	Reading_Baseline_training_click	None	New											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	507.49945640563965	reading_bl_training_text	10	0	Reading_Baseline_training_click	None	York											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	431.81586265563965	reading_bl_training_text	11	0	Reading_Baseline_training_click	None	nach											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	588.747501373291	reading_bl_training_text	12	0	Reading_Baseline_training_click	None	Buenos											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	448.38500022888184	reading_bl_training_text	13	0	Reading_Baseline_training_click	None	Aires											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	1014.6043300628662	reading_bl_training_text	14	0	Reading_Baseline_training_click	None	abgehen											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	431.44679069519043	reading_bl_training_text	15	0	Reading_Baseline_training_click	None	"sollte,"											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	691.4479732513428	reading_bl_training_text	16	0	Reading_Baseline_training_click	None	herrschte											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	747.7641105651855	reading_bl_training_text	17	0	Reading_Baseline_training_click	None	geschäftiges											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	605.1275730133057	reading_bl_training_text	18	0	Reading_Baseline_training_click	None	Treiben.											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	731.4066886901855	reading_bl_training_text	19	0	Reading_Baseline_training_click	None	Einige											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	414.3259525299072	reading_bl_training_text	20	0	Reading_Baseline_training_click	None	Reporter											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	506.8995952606201	reading_bl_training_text	21	0	Reading_Baseline_training_click	None	interviewten											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	580.7633399963379	reading_bl_training_text	22	0	Reading_Baseline_training_click	None	den											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	649.3322849273682	reading_bl_training_text	23	0	Reading_Baseline_training_click	None	berühmten											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	1039.3500328063965	reading_bl_training_text	24	0	Reading_Baseline_training_click	None	Weltschachmeister											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	590.5156135559082	reading_bl_training_text	25	0	Reading_Baseline_training_click	None	Mirko											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	1548.3510494232178	reading_bl_training_text	26	0	Reading_Baseline_training_click	None	"Czentovic,"											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	573.4355449676514	reading_bl_training_text	27	0	Reading_Baseline_training_click	None	der											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	623.5148906707764	reading_bl_training_text	28	0	Reading_Baseline_training_click	None	nach											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	715.155839920044	reading_bl_training_text	29	0	Reading_Baseline_training_click	None	Argentinien											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	831.8233489990234	reading_bl_training_text	30	0	Reading_Baseline_training_click	None	reiste.											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																				1				reading_bl_training_text			Reading_Baseline_training_click			365.216534614563	Q1	a	True	1	None					07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																				3				reading_bl_training_text			Reading_Baseline_training_click			374.64577293395996	Q2	c	True	1	None					07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																				2				reading_bl_training_text			Reading_Baseline_training_click			377.9394500255585	Q3	b	False	1	None					07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		0	0	0						0	0	0	0																																																				384.1364758014679	384.13650274276733			07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0	384.1435549259186																															384.1436924934387	384.14371371269226	#F989A2	None	None	None	None	2575.9928226470947	text_05	1	1	Reading_Baseline_main_click	None	Trottellummen											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	925.3184795379639	text_05	2	1	Reading_Baseline_main_click	None	brüten											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	530.9367179870605	text_05	3	1	Reading_Baseline_main_click	None	auf											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	636.742115020752	text_05	4	1	Reading_Baseline_main_click	None	steilen											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	1066.0996437072754	text_05	5	1	Reading_Baseline_main_click	None	Felsklippen											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	898.2832431793213	text_05	6	1	Reading_Baseline_main_click	None	ohne											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	440.07134437561035	text_05	7	1	Reading_Baseline_main_click	None	"Nester,"											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	531.956672668457	text_05	8	1	Reading_Baseline_main_click	None	so											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	473.2043743133545	text_05	9	1	Reading_Baseline_main_click	None	auch											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	724.0593433380127	text_05	10	1	Reading_Baseline_main_click	None	auf											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	397.9818820953369	text_05	11	1	Reading_Baseline_main_click	None	der											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	413.03205490112305	text_05	12	1	Reading_Baseline_main_click	None	deutschen											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	572.7648735046387	text_05	13	1	Reading_Baseline_main_click	None	Insel											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	808.2542419433594	text_05	14	1	Reading_Baseline_main_click	None	Helgoland.											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	481.6570281982422	text_05	15	1	Reading_Baseline_main_click	None	Ihre											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	481.2126159667969	text_05	16	1	Reading_Baseline_main_click	None	Eier											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	557.2526454925537	text_05	17	1	Reading_Baseline_main_click	None	sind											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	572.6361274719238	text_05	18	1	Reading_Baseline_main_click	None	spitz											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	765.2215957641602	text_05	19	1	Reading_Baseline_main_click	None	"zulaufend,"											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	671.9975471496582	text_05	20	1	Reading_Baseline_main_click	None	bunt											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	558.661699295044	text_05	21	1	Reading_Baseline_main_click	None	und											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	681.9334030151367	text_05	22	1	Reading_Baseline_main_click	None	gemustert.											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	574.0618705749512	text_05	23	1	Reading_Baseline_main_click	None	Diese											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	572.6439952850342	text_05	24	1	Reading_Baseline_main_click	None	Form											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	691.5802955627441	text_05	25	1	Reading_Baseline_main_click	None	"verhindert,"											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	587.4989032745361	text_05	26	1	Reading_Baseline_main_click	None	dass											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	381.8650245666504	text_05	27	1	Reading_Baseline_main_click	None	sie											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	574.9294757843018	text_05	28	1	Reading_Baseline_main_click	None	vom											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	555.4962158203125	text_05	29	1	Reading_Baseline_main_click	None	Felsen											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	481.7848205566406	text_05	30	1	Reading_Baseline_main_click	None	rollen.											07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																				4				text_05			Reading_Baseline_main_click			413.21170234680176	Q1	d	True	2	None					07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
		1	0	1						1	0	1	0																																				1				text_05			Reading_Baseline_main_click			416.7535834312439	Q2	a	True	2	None					07	01	no	2025-05-28_15h35.37.009	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-28 15h38.28.572323 +0200	
