DisplayImage	corrAns	thisN	thisTrialN	thisRepN	ishihara_number.text	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	Demographics.started	Demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	demographic_button.numClicks	demographic_button.timesOn	demographic_button.timesOff	Education.started	Education.stopped	education_form.index	education_form.itemText	education_form.type	education_form.font	education_form.markerColor	education_form.response	education_form.rt	education_button.numClicks	education_button.timesOn	education_button.timesOff	Ishihara.started	Ishihara.stopped	ishihara_pics.ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	colour	target	button_pressed	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.started	text_blocks_self_paced.stopped	end.started	end.stopped	participant	session	testing_mode	date	expName	psychopyVersion	expStart	
																											1	[2.7099411487579346]	[2.7099461555480957]																																								01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																														29.80643081665039	120.96737098693848	0.0	Bitte beantworten Sie die folgenden Fragen zu Ihrer Ausbildung:	description	None	None																																	01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																education	Was ist Ihr höchster Bildungsabschluss?	radio	None	None	Bachelor	5.701063632965088																															01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																edu_intro	Wie viele Jahre verbrachten Sie insgesamt mit:	description	None	None																																	01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																edu_school_years	Schule	free text	None	None	13	None																															01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																edu_eveningschool_years	Abendschule	free text	None	None	0	None																															01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																edu_training_years	Ausbildung	free text	None	None	3	None																															01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																edu_training_GDR_years	Fachschule	free text	None	None	0	None																															01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																edu_uni_years	Universität/Hochschule	free text	None	None	9	None																															01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																edu_other_years	Sonstiges	free text	None	None	0	None																															01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																edu_profession	Was ist Ihr derzeitiger/letzter Beruf?	free text	None	None	Student/Nebenjob als Kassierer	None																															01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																							1	[12.916090488433838]	[12.916095495223999]																												01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
																																																																					01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test6_15.png	15	0	0	0	15	0	0	0	5					127.72705388069153																												127.7020308971405	135.77420663833618	15																									01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test4_78.png	78	1	1	0	78	0	1	1	3					136.84905529022217																												136.83309698104858	141.92809867858887	78																									01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test5_23.png	23	2	2	0	23	0	2	2	4					142.9859607219696																												142.97054076194763	149.12370491027832	23																									01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test1_70.png	70	3	3	0	70	0	3	3	0					150.18185710906982																												150.17274808883667	153.86095643043518	70																									01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test2_17.png	17	4	4	0	17	0	4	4	1					154.9096384048462																												154.89900922775269	158.545827627182	17																									01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
Stimuli_and_Resources/Ishihara_Colour_Vision_Test/ishihara_test3_21.png	21	5	5	0	21	0	5	5	2					159.59578657150269																												159.58704090118408	163.2569501399994	21																									01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0	164.25694036483765																															164.25703692436218	164.25704979896545	#2AB7EF	None	None	None	None	1137.7859115600586	reading_bl_training_text	1	0	Reading_Baseline_training_click	None	Auf											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	558.1746101379395	reading_bl_training_text	2	0	Reading_Baseline_training_click	None	dem											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	780.6985378265381	reading_bl_training_text	3	0	Reading_Baseline_training_click	None	großen											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	1354.8121452331543	reading_bl_training_text	4	0	Reading_Baseline_training_click	None	"Passagierdampfer,"											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	815.7730102539062	reading_bl_training_text	5	0	Reading_Baseline_training_click	None	der											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	748.2421398162842	reading_bl_training_text	6	0	Reading_Baseline_training_click	None	um											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	831.212043762207	reading_bl_training_text	7	0	Reading_Baseline_training_click	None	Mitternacht											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	831.4547538757324	reading_bl_training_text	8	0	Reading_Baseline_training_click	None	von											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	873.2259273529053	reading_bl_training_text	9	0	Reading_Baseline_training_click	None	New											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	656.254768371582	reading_bl_training_text	10	0	Reading_Baseline_training_click	None	York											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	689.3401145935059	reading_bl_training_text	11	0	Reading_Baseline_training_click	None	nach											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	873.7847805023193	reading_bl_training_text	12	0	Reading_Baseline_training_click	None	Buenos											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	698.9343166351318	reading_bl_training_text	13	0	Reading_Baseline_training_click	None	Aires											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	1456.8171501159668	reading_bl_training_text	14	0	Reading_Baseline_training_click	None	abgehen											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	1424.4186878204346	reading_bl_training_text	15	0	Reading_Baseline_training_click	None	"sollte,"											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	922.3184585571289	reading_bl_training_text	16	0	Reading_Baseline_training_click	None	herrschte											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	814.7435188293457	reading_bl_training_text	17	0	Reading_Baseline_training_click	None	geschäftiges											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	1374.3321895599365	reading_bl_training_text	18	0	Reading_Baseline_training_click	None	Treiben.											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	1305.443286895752	reading_bl_training_text	19	0	Reading_Baseline_training_click	None	Einige											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	1023.5662460327148	reading_bl_training_text	20	0	Reading_Baseline_training_click	None	Reporter											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	848.5753536224365	reading_bl_training_text	21	0	Reading_Baseline_training_click	None	interviewten											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	798.7995147705078	reading_bl_training_text	22	0	Reading_Baseline_training_click	None	den											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	797.7664470672607	reading_bl_training_text	23	0	Reading_Baseline_training_click	None	berühmten											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	2190.1276111602783	reading_bl_training_text	24	0	Reading_Baseline_training_click	None	Weltschachmeister											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	924.1034984588623	reading_bl_training_text	25	0	Reading_Baseline_training_click	None	Mirko											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	2031.6705703735352	reading_bl_training_text	26	0	Reading_Baseline_training_click	None	"Czentovic,"											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#D292F3	None	None	None	None	782.027006149292	reading_bl_training_text	27	0	Reading_Baseline_training_click	None	der											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#88BA3F	None	None	None	None	907.3793888092041	reading_bl_training_text	28	0	Reading_Baseline_training_click	None	nach											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#F989A2	None	None	None	None	864.7642135620117	reading_bl_training_text	29	0	Reading_Baseline_training_click	None	Argentinien											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																		#2AB7EF	None	None	None	None	816.3626194000244	reading_bl_training_text	30	0	Reading_Baseline_training_click	None	reiste.											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																				NA				reading_bl_training_text			Reading_Baseline_training_click			253.3377344608307	Q1	NA	False	1	None					01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																				3				reading_bl_training_text			Reading_Baseline_training_click			263.3744230270386	Q2	c	True	1	None					01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																				1				reading_bl_training_text			Reading_Baseline_training_click			271.74470353126526	Q3	a	True	1	None					01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		0	0	0						0	0	0	0																																																				279.2007465362549	279.2007715702057			01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0	279.20776772499084																															279.20790123939514	279.207923412323	#2AB7EF	None	None	None	None	1329.718828201294	text_07	1	1	Reading_Baseline_main_click	None	Der											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	857.335090637207	text_07	2	1	Reading_Baseline_main_click	None	Kölner											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	930.8557510375977	text_07	3	1	Reading_Baseline_main_click	None	Fotograf											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	1064.9363994598389	text_07	4	1	Reading_Baseline_main_click	None	Tobias											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	990.0786876678467	text_07	5	1	Reading_Baseline_main_click	None	Zimmer											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	990.0913238525391	text_07	6	1	Reading_Baseline_main_click	None	taucht											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	691.3259029388428	text_07	7	1	Reading_Baseline_main_click	None	im											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	1272.2752094268799	text_07	8	1	Reading_Baseline_main_click	None	indonesischen											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	991.9118881225586	text_07	9	1	Reading_Baseline_main_click	None	Raja											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	937.8848075866699	text_07	10	1	Reading_Baseline_main_click	None	"Ampat,"											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	774.5490074157715	text_07	11	1	Reading_Baseline_main_click	None	einem											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	938.9863014221191	text_07	12	1	Reading_Baseline_main_click	None	Ort											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	639.0731334686279	text_07	13	1	Reading_Baseline_main_click	None	mit											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	766.411304473877	text_07	14	1	Reading_Baseline_main_click	None	großer											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	1181.6985607147217	text_07	15	1	Reading_Baseline_main_click	None	Artenvielfalt											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	764.850378036499	text_07	16	1	Reading_Baseline_main_click	None	unter											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	1148.3416557312012	text_07	17	1	Reading_Baseline_main_click	None	Wasser.											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	939.6932125091553	text_07	18	1	Reading_Baseline_main_click	None	Hier											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	957.2782516479492	text_07	19	1	Reading_Baseline_main_click	None	fotografiert											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	798.7451553344727	text_07	20	1	Reading_Baseline_main_click	None	er											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	748.6169338226318	text_07	21	1	Reading_Baseline_main_click	None	viele											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	831.4833641052246	text_07	22	1	Reading_Baseline_main_click	None	einzigartige											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	1181.5083026885986	text_07	23	1	Reading_Baseline_main_click	None	"Meereslebewesen,"											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	798.1929779052734	text_07	24	1	Reading_Baseline_main_click	None	wie											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	1131.7110061645508	text_07	25	1	Reading_Baseline_main_click	None	farbenfrohe											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	898.6721038818359	text_07	26	1	Reading_Baseline_main_click	None	"Fische,"											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#D292F3	None	None	None	None	940.9232139587402	text_07	27	1	Reading_Baseline_main_click	None	"Haie,"											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#F989A2	None	None	None	None	939.7404193878174	text_07	28	1	Reading_Baseline_main_click	None	Rochen											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#2AB7EF	None	None	None	None	974.2116928100586	text_07	29	1	Reading_Baseline_main_click	None	und											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																		#88BA3F	None	None	None	None	1755.7635307312012	text_07	30	1	Reading_Baseline_main_click	None	Pygmäen-Seepferdchen.											01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
		1	0	1						1	0	1	0																																				3				text_07			Reading_Baseline_main_click			316.0889484882355	Q1	c	True	2	None					01	01	no	2025-05-22_14h35.28.163	EXNAT_4_Training_Psychopy2024.2.5	2024.2.5	2025-05-22 14h36.22.724952 +0200	
